AirName,AircraftModel,Comments,DateFlown,EntertainmentRating,FoodRating,FullReview,GroundServiceRating,OverallScore,Recommended,ReviewDate,ReviewTitle,ReviewrCountry,Route,SeatComfortRating,SeatType,ServiceRating,TravelType,ValueRating,Verified,WifiRating
United,,,,2,1,Dallas - New York - Stockholm. I have previously promised to never fly United again after a couple of extremely poor flight and customer care experiences. Now I end up on two United flights once again because that seemed to be the only option. This time the experience was slightly better. The staff is still a bit grumpy the entertainment system is below average the food is among the worst I have had in the air and the check-in processes are a bit strange. Nevertheless I ended up coming home on time without being too frustrated!,0,5,,19th January 2015,United Airlines customer review, (Brazil) ,,3,Premium Economy,2,,3,0,0
United,,,,2,2,Flying now United Airlines round the world starting from Europe. Never again on a UA flight unless it is the last choice. They started me on a feeder flight from Oslo to Frankfurt only to tell me that they pushed me 24 hours on their flight to Chicago because they simply cancelled the flight that day. I did not accept and got across with Air Canada but ended in Toronto rather than USA. Had 5 internal flights in the US scheduled time seems an approximate time not a target for UA. I boarded in Washington on UA803 via Japan with same flight number going to Singapore. After boarding we sat excess 15 hours in the plane awaiting for UA to finish their maintenance. Arrived Tokyo only about 40 minutes late but was told too late to board the 803 flight to Singapore. On arrival I had a good 30 minutes and only hand luggage. Tough luck same flight number means 2 different airplanes on the two legs and no margin to be late crossing the Pacific. 6 hours waiting with shifting to Haneda. Business class and Star Alliance Gold card means nothing to UA's level of service. Never UA again.,0,1,,19th January 2015,United Airlines customer review, (Brazil) ,,2,Business Class,3,,1,0,0
United,,,,1,1,I flew from San Francisco to Managua and the overall value and service was typical for United. United has the worst food and in-flight entertainment in the industry. The flight attendants want to serve you food immediately after the flight begins so they can chatter in the forward and rear galleys of the airplane. Low fat potato chips and cookies are not a snack they are the lowest cost food options that you can offer your customers. United Airlines overall is of the worst carriers for inflight services in the airline industry. I was in Business/First and they wanted me to pay for both the internet and DirectTV why don't you just consider me a customer that hates your airlines and that will avoid you at all costs.,0,2,,19th January 2015,United Airlines customer review, (Brazil) ,,2,Business Class,2,,1,0,0
United,,,,1,1,"Newark to Fort Lauderdale on 13th January 2015. Flight on time and aircraft clean. Decent seats with good legroom in premium economy. What lets them down in the complete disinterest and discourtesy of their staff from check in and throughout the journey. No smiles no interaction no welcome on boarding just generally no customer interaction at all. I am a silver member and frequent flier with BA and their staff are far far superior in terms of customer interaction at all points in the journey. Overall not a bad airline at all they just don't live up to their logo ""Fly the friendly skies"".",0,5,yes,19th January 2015,United Airlines customer review, (Brazil) ,,5,Premium Economy,1,,5,0,0
United,,,,1,1,SFO-SEA-SFO. A320 + B737/900. Late on departure in both cases. On time at arrival in both cases. No frills. Check- in smooth and as an alliance gold no baggage cost.,0,6,,19th January 2015,United Airlines customer review, (Brazil) ,,3,Economy Class,2,,4,0,0
United,,,,3,3,"DAY-HAM round trip in Dec 2014/Jan 2015. All I can say is ""the absolute bare minimum"" from United. When you buy a ticket these days the airline only agrees to get you from point A to point B. They do not agree to feed you entertain you create a realistic schedule get you or your luggage to your destination within any realistic time frame or to help you find said luggage once they lose it. This is what you may expect from United - nothing more.",0,1,,14th January 2015,United Airlines customer review, (Brazil) ,,2,Economy Class,3,,2,0,0
United,,,,1,1,Stuck in Belize for 7 hours because the plane did not leave Houston. No further explanation on the matter except that the plane never left. The United staff that rescheduled our connecting flights was extremely rude and not helpful at all. It almost seemed as if she was taking joy in the fact that we were all stranded there. Then every passenger was forced to stay the night in Houston. My flight was supposed to be the first flight out of Houston leaving at 7am so I get to the airport at 5.30 am to find out that now it doesn't leave until 9:00. Every single staff me member I've encountered or asked for help from is miserable and rude. This was a one time thing but I will never ever fly United again. It's been the worst airline experience of my entire life and I've flown hundreds of times.,0,1,,14th January 2015,United Airlines customer review, (Brazil) ,,1,Business Class,1,,1,0,0
United,,,,1,1,My husband and I traveled using ANA from Winnipeg - Bangkok then Toronto - Chicago and the Chicago-Toyko Narita flights were on United. We upgrade to Premium Economy for the 13 hour flight for comfort. Immediately we were grounded for 2.5 hours because the plane wouldn't accept the fuel. So all passengers including us who had to transfer in Narita were going to be late. Once finally in the air all audio wouldn't work. To add insult - the stove and cooking equipment wouldn't work either! For this 13 hour flight the attendants served us frozen turkey sandwiches with ice cream. United staff did announce to everyone that they were sorry for the poor service. They did pay for our hotel we were checked in at 3am and had to been on the next flight at 8am. The good news was the flight from Singapore to Bangkok was on Singapore Airlines. They are always in the top 5 airlines in the world for a good reason. On this 2.5 hour flight we had much better service. United needs to completely overhaul their policies from top to bottom.,0,1,,14th January 2015,United Airlines customer review, (Brazil) ,,1,Premium Economy,2,,1,0,0
United,,,,1,1,Paid over $6000 for business class ticket to Honolulu. This is an 8.5 hour flight. Seat was smaller than any other business class seat I've experienced - no recline and very uncomfortable. Meals were worse than usual airline food a sad dish of penne pasta and tomato sauce. Second meal was a burrito wrap! Entertainment was pathetic. No monitor only WiFi which did not offer any new releases and service was sketchy lost connection several times. Staff was average competent but certainly not $6000+ of friendly skies. Will avoid flying this airline if at all possible. So not looking forward to the return trip. Would change plans but united charges $200.00 for any changes.,0,2,,5th January 2015,United Airlines customer review, (United States) ,,1,Business Class,3,,1,0,0
United,,,,4,4,"We flew from SYD to LAX in United Airlines Business Class B777 service in December 2014. We were quite pleased with the overall experience. The seats proved to be comfortable in the sitting position. They were a bit too narrow though for comfortable sleeping even for a 5'2"" woman. In comparison my wife stated that her recent Business class long-haul flights on Qantas and Emirates had much better seats for sleeping primarily due to the greater width. She found it very difficult to get to sleep on the United seat although she noted that the United seats were more comfortable in the seated position. The length was felt to be adequate. Storage space was minimal but adequate for our needs. TV screens were very generously sized and of good quality. Food service was excellent in quality as well as the attentiveness of service and friendliness of the staff throughout the flight - deemed to be slightly better than both Qantas and Emirates in that respect. Overall a good experience so perhaps United is making effort (apparently successfully) to improve its quality of service in recent months.",0,8,yes,5th January 2015,United Airlines customer review, (United States) ,,5,Business Class,4,,4,0,0
United,,,,1,1,I flew BFS-EWR on November 3rd and returned December 3rd 2014. United is one of the worst airlines that I've ever travelled with. IFE was broken on both flights the cabin crew were indifferent and some were down right nasty the food was horrible. I will never fly United again.,0,1,,5th January 2015,United Airlines customer review, (United States) ,,1,Premium Economy,1,,2,0,0
United,,,,1,2,Flew to Cancun in early December from NYC. To return to NYC we arrived at the airport in Cancun more than 2 hours before flight to find the United service desks in complete chaos. The line to check in stretched the entire length of the airport. No one was sure if they were on the right line as the signage was very confusing. No other airline had such problems. Very stressful and unpleasant. Will not fly United to Cancun again.,0,2,,5th January 2015,United Airlines customer review, (United States) ,,2,Premium Economy,2,,1,0,0
United,,,,1,3,I recently returned from a round-trip from Charlotte-Rochester NY with change of planes in Dulles on the outbound and Newark on the inbound. The trip was fine. Flight attendants on all flights were very professional. Ticketing crew in Charlotte and Rochester were nice. I used the lounge in Newark and was pleasantly surprised. Food was limited to snacks but that was to be expected (why US airlines do not have lounges with food selections akin to those of international airlines is beyond me). But two unexpected plusses were the presence of showers (which I did not use) and free alcoholic beverages (albeit of limited varieties). Still the lounge was a pleasant alternative of the hub-bub of Newark. I am a fan of propeller planes and was not disappointed. Both flights in and out of Rochester were on props. I will fly United again.,0,9,yes,5th January 2015,United Airlines customer review, (United States) ,,4,Economy Class,4,,5,0,0
United,,,,3,2,The first leg of our flight was substantially delayed so when we landed in Houston there was no time to eat. Had we known that the next leg was also going to be delayed we would have just delayed boarding and grabbed something. From Houston to Aruba the flight attendants were unfriendly and cranky. They began to offer food for purchase only to find that there was only enough food for the first 1/3 of the plane. On this long flight they only came through the cabin once for beverages. A week later found us at the United counter because one member of our group of three had mysteriously been dropped from the reservation. It took over an hour to get United to see the error. Then of course the flight from Aruba to Houston was delayed but at least we didn't have to wait on the plane this time. Flight attendants were at least cordial and offered beverage service twice. They offered food as well but we had learned our lesson and ate in Aruba! Late getting into Houston so had to run (again) to catch our next plane for our final destination. The gold has definitely worn off the United name it's just sad that they have taken Continental (which I used to love to fly) down with them.,0,2,,5th January 2015,United Airlines customer review, (United States) ,,1,Economy Class,1,,2,0,0
United,,,,1,2,"I have been thinking of switching my loyalty from US Airways where I am a Million Miler. I am a mere silver on United but decided to add some miles on a round-trip from JFK to LAX with a return through IAH to get a rare domestic ride on a flat BX seat in the internationally-configured 787. Completed the outbound yesterday in a 1 year old 737-900 with 20 ""first class"" seats. When the FA's started taking meal orders. The FA first goes to a young lady in the seat in front of me and informs her of the two menu choices. He then moves back to my row (4) and asks the woman next to me which she wants. He then looks at me and says he will be back. Then he works the other side of the aisle. He appears to be randomly moving between seats. Finally he gets to me and there is only one choice and he explained they have been instructed to service the FC cabin in order of United priority. In other word the 16 nonrevenue upgrades get their choice compared to the schmuck without a lot of status who used real money (and not a small amount).",0,4,,31st December 2014,United Airlines customer review, (United States) ,,2,First Class,1,,1,0,0
United,,,,1,1,United has stopped providing complimentary alcohol on international flights. Flight between Asia and US they put us on a plane with no individual TV screen but the sharing overhead projector TV with pre-scheduled movies during a 12-hour flight. On my recent trip I traveled extensively with Cathay Pacific and Singapore which offers first class customer service to all travelers. I originally chose United based on its extensive hubs domestically and internationally expecting better travel planning and experience. With the increasing routes from CX between US London and Asia and the abundant options of good airlines domestically (Southwest JetBlue Virgin) I'd much rather put a little effort to plan my trip than to travel miserably with United.,0,2,,31st December 2014,United Airlines customer review, (United States) ,,2,Economy Class,1,,2,0,0
United,,,,1,1,"I was returning into Houston and catching a United flight from Houston to New Orleans. As usual for United they cancelled the last flight into New Orleans for ""maintenance reasons."" Told they could have fixed the problem but would have had to call in a new flight crew and they don't want to spend the money - it's cheaper to book passengers into a hotel. This has now happened to me and close family members no less than five times in the last couple of months. It has become a routine practice with United.",0,1,,31st December 2014,United Airlines customer review, (United States) ,,1,Economy Class,1,,1,0,0
United,,,,1,1,Flew Business class earlier this month Dulles-LAX round-trip. Seats were better than coach but not by much. They recline only a little. Staff on the red-eye back to Dulles served a snack immediately what is the point of that? I just wanted to sleep at midnight! Then they were noisily talking and carrying on throughout the flight with the galley lights on the whole time. No curtain to block light no attempt by them to keep their voices down so people could sleep. On the trip from Dulles to LAX my inflight entertainment system didn't work.,0,1,,31st December 2014,United Airlines customer review, (United States) ,,2,Business Class,2,,1,0,0
United,,,,5,3,I did my first transatlantic travel with UA premium economy on 11/15/2014 IAH-MUC 767-400ER. Plane was clean entertainment systems fully functioning great service onboard. Food was a bit underwhelming but it's economy so not much can be added there. Beverage carts made fairly frequent trips. Crew did a good job.,0,8,yes,1st December 2014,United Airlines customer review, (United States) ,,4,Premium Economy,5,,5,0,0
United,,,,1,2,"Don't pay extra for business on United. We just flew United from Vancouver to Oahu via San Francisco and are now on our way back. We paid the extra for business class - the ""breakfast"" on our first flight consisted of a scone. On a 6 am flight you don't exactly have a chance to grab a bite before departure. There was WiFi on this flight and it had personal TVs which are better than nothing but not quite up to what we are used to with Air Canada. We barely made our connection in SFO - our bags were not so lucky. The next flight had personal TVs but no Wifi. The latter would have been really useful on the long flight. At least we finally got breakfast. The flight crew was inattentive on both flights. On the way home the long haul flight back to the mainland did not have personal TVs or overhead screens but it had WiFi! That was great for as long as my laptop battery lasted but alas the old seats had no power outlets or USBs so my joy was short-lived. Both of our seats were not capable of staying in the upright position and would slowly recline. We chose United over Air Canada as we didn't want an overnight flight home. Next time we will go direct with WestJet and cram into their tiny seats in exchange for a direct flight that operates at a convenient time. We wish Air Canada would put back their daytime flight home. In summary - service and amenities on United are inconsistent even in United First. Even when they are at the top of their game it's all pretty marginal.",0,2,,1st December 2014,United Airlines customer review, (United States) ,,3,First Class,2,,2,0,0
United,,,,1,1,Horrible customer service at SFO. United flight was delayed into SFO from Vancouver so I missed my connecting flight to San Diego. We got into SFO at 11.50. I am still waiting in line with similar stranded passengers at the customer service area at gate 82 where there are two attendants helping 100 plus people. The attendants at the gates will not help us even though there is no line. This is deplorable. SFO is a United hub. There are United employees and gate attendants everywhere and yet there are only two people willing to help all these stranded passengers. I have been stranded many times with many other airlines and have never had such poor service. I will never fly United again.,0,1,,1st December 2014,United Airlines customer review, (United States) ,,1,Economy Class,1,,1,0,0
United,,,,3,3,United 1064 on November 25 from Newark to Boston. I think United must go out of their way to design a seat as pathetic as is in row 32 on their 737-700. These are narrow don't recline and have no legroom. I travel a lot on business. Luckily I generally have a choice in airlines and I wont be choosing United again.,0,1,,1st December 2014,United Airlines customer review, (United States) ,,1,Economy Class,4,,1,0,0
United,,,,3,2,Flew Business class between Australia and California (Sydney to San Francisco and LA to Melbourne). It was my first time flying Business class as I normally fly Economy or Premium Economy and as such I was looking forward to it. Overall I was very disappointed: food was average toilets were dirty and did not appear to have been cleaned difficult to get the staff's attention staff not willing to smile even when I was smiling at them meal service was disjointed (on one flight they offered a bread roll and some wine after I had finished my main course on the other flight they took my glass away for a refill and didn't bring it back) and the staff kept on bumping me when they walked past. The only good thing was the beds lie flat but otherwise I was very disappointed and I found that the Premium Economy on other airlines is much better (such as Qantas Virgin or Singapore). I will not waste my money on United Airlines again.,0,3,,1st December 2014,United Airlines customer review, (United States) ,,3,Business Class,1,,1,0,0
United,,,,5,4,I took a United flight from GRU (Sao Paulo) - IAD (Washington DC) in Business First. When I first came to the airport I saw the flight would be delayed for 5-10 minutes. The flight time was originally 12.05 am but because of the delay it was supposed to depart at 12.15 am. So it was ok. But then after I board the flight does not leave until 12.40 am because they were waiting for passengers to board so obviously some passengers were late. In Air the flight crew was nice but they seemed like old United flight attendants to me. So they seemed a little cold to me. But the flight was good and I slept for 4 hours out of the 8 hours. I was glad the flight attendants gave my son the executive dining with out him asking. But the flight entertainment was ok. So it was an ok flight and it was better than the average United flight.,0,7,yes,1st December 2014,United Airlines customer review, (United States) ,,4,Business Class,4,,4,0,0
United,,,,3,3,Stockholm to San Francisco USA October 8th. The first plane with Lufthansa from Stockholm to Frankfurt on October 8 was OK. The plane from Frankfurt UA 927 to San Francisco did not start at all and we were all transported to a hotel. The next day October 9 after much waiting I was rebooked to Chicago UA 906 with further connection there. This plane did not start either. Waited on the plane for six hours before it finally left so I missed my connection. A few hours rest and back to the airport in the early morning on October 10. I got the flight to San Francisco nearly two days later than was scheduled.,0,1,,20th November 2014,United Airlines customer review, (United States) ,,5,Business Class,3,,3,0,0
United,,,,5,5,I travelled with United for the first time last week. I was travelling business class and was a little apprehensive. The staff were fantastic very friendly and welcoming. The food was also very good - on both legs (from Melbourne to LAX). The flat beds extremely comfortable with very soft pillows. Not as many frills and extras as other airlines business class but if you can afford this for a long haul flight - the legroom and ability to stretch and sleep is worth it.,0,10,yes,20th November 2014,United Airlines customer review, (United States) ,,5,Business Class,5,,4,0,0
United,,,,1,1,Last week flew ORD-IAH-TYR/SHV-IAH-FLL-IAH-ORD in a mix of 737-900 (updated interior - great) EMB-135 and A319. All mainline jets were in Econ Plus or Emergency Row so leg-room was great. Most flights on-time and service was good. It's so hit and miss with UA as one flight had great service and the next mainline flight was bitter flight attendants. Regional flights were good - flight attendants had personality and very friendly service. Entertainment on some flights and others nothing but a shared screen with a movie released a year ago. Other than the IAH-ORD flight all on-time. Fare was decent so overall a good trip. With UA's new requirements for miles flown and price paid I won't get Gold Status next year and that will reduce my flying with them more than this year.,0,7,yes,20th November 2014,United Airlines customer review, (United States) ,,4,Economy Class,3,,4,0,0
United,,,,5,3,BOS-LAX Boeing 757: Had booked Premium Economy for two people 6 months ahead arrived at check-in in BOS to be told by unhelpful and off-hand staff that 'booking not assured until you check-in' allocated economy for the 6 hour flight and money refunded. Excuse of 'change of equipment' from A319 to 757 not tenable as latter has even more Premium Economy seats. On arriving at gate discover that Premium Economy seats are available but now have to pay an extra $36! Customer service in United completely unrepentant of being asked to pay extra for the distress. Actual seats fine but would not recommend using United for Premium Economy on the basis of this experience.,0,1,,20th November 2014,United Airlines customer review, (United States) ,,4,Premium Economy,1,,1,0,0
United,,,,1,1,Having recently travelled to and from London to Nashville via Newark on United Airlines I do not understand how this airline is still in business. We had 4 flights with them one cancelled one delayed 3 hours and one with the most rude and arrogant staff. The airline is a disgrace.,0,1,,3rd November 2014,United Airlines customer review, (United Kingdom) ,,1,Economy Class,1,,1,0,0
United,,,,2,4,ORD to PSP via Denver one way in economy. Both flights on time in fact the flight to PSP was about 20 minutes early. Planes clean. Staff was very competent. They are really starting to put in noticeably smaller seats.,0,8,yes,3rd November 2014,United Airlines customer review, (United Kingdom) ,,3,Business Class,4,,4,0,0
United,,,,1,1,First Class round trip from San Francisco to St Louis. The flight over was fine. The return trip was on a Sky West jet! The 4 hour flight had no video the seats were poor and there was no meal only a snack box! While I'm sure that this saved United Airlines money I describe it as a bait and switch. I paid the extra for First Class and didn't get what I had paid for.,0,2,,3rd November 2014,United Airlines customer review, (United Kingdom) ,,2,First Class,3,,1,0,0
United,,,,1,3,Our travel agent booked our flights within the USA from Australia. Each leg was on United Airlines. I had read previous bad reviews on this airline but thought we would give them a go. The experience was okay. The staff were fine each flight was crowded and each time we were down the rear of the plane. There was nothing remarkable about any of the flights but at least we arrived safely.,0,6,yes,31st October 2014,United Airlines customer review, (United Kingdom) ,,3,Economy Class,3,,3,0,0
United,,,,4,2,"RT Kona Hawaii to London Heathrow. The flight from London to San Francisco is about 11 hours non-stop. I am a 6'3"" disabled and booked my flight with that disclosure. To accommodate me the agent made an effort to place me in a seat which had an empty seat beside me - very considerate and appreciated. At Heathrow prior to boarding I was called to the podium. To accommodate a family so that they might sit together I was told (not asked if I minded) I was being moved to a different seat and unbeknownst to me in a three-abreast row without an empty seat beside me. Now I know that United felt the priority of placing a family together takes precedent over my disabled status and assuming a full flight I can understand that priority. This particular flight however was about 90% filled. Many empty seats were available. I know that having an empty seat beside me is not a right or entitlement as a disabled person yet was a kindness extended to me by the reservations agent a kindness for which I was very grateful. UAL has a policy in place to help accommodate and make more comfortable disabled veterans whenever they can. I am pleased with that policy. I am just disappointed with what happened on that flight. Additionally and as mentioned in previous reviews a 737 is far to small an aircraft for the flight from Kona to San Francisco without increasing the pitch and width of the seats. Years ago United was known as an airline that cared. It made for comfortable travel travel to which I looked forward. In summary in the future I will make a sincere effort to travel with an airline other than United.",0,1,,31st October 2014,United Airlines customer review, (United Kingdom) ,,1,Premium Economy,1,,1,0,0
United,,,,1,1,Since the late 80's I have been flying UA for business and pleasure and it has been a roller coaster ride. Having switched to another carrier for the last couple of years due to truly awful reliability and missing customer meetings I thought I would give UA another chance on a trip from Denver to Paris. How hard could it be? Get on the DEN-ORD flight allowing 2.5 hours in ORD to make the transfer to the ORD-CDG flight. The trip occurred 10 days after the control center fire and calls to UA customer service a couple of days prior to our trip confirmed things were working well again in ORD. The origin flight in DEN was the continuation of a SEA-DEN leg and that plane arrived right on time. The departure for ORD showed on time so we went to the gate to find another on time message on the board. Boarding time came and went with a last minute 15 minute delay. No problem I thought we had plenty of time in ORD. Soon another delay showed up on the gate monitor now we were 30 minutes late should I be worried? How much worse could it get and where was the Seattle aircraft that had made it to Denver on time? Soon another delay with the bottom line of just over an hour. Finally we boarded and pushed back and sat and sat and sat for another 15 minutes when a mechanical problem was announced. At this point it was clear we would miss the Paris connection and we went to the long lines at Customer Service to see what we could do. UA moved us to the later Lufthansa Frankfurt non-stop with CDG connection and said they would transfer our bags. (Of course no bags the next morning in CDG and UA blamed it on Lufthansa). Bags showed up 3 days later and we found out that UA sent them to ORD on a later flight. All this is very sad as the customer service people are trying hard to make their system work but are hamstrung by continued incompetent management. Once again we are riding the competition who are not perfect but much better than UA.,0,1,,31st October 2014,United Airlines customer review, (United Kingdom) ,,2,Economy Class,4,,1,0,0
United,,,,1,2,United Airlines should be ashamed of itself! Terrible airline and awful customer service! I understand why the airline is the way it is with all the outsourcing being reported on the news. The regional aircraft operating as United Express are old. Those planes are at least 30+ years old! I'm sick of this airline. Always delays cancellations never a flight crew as well as various air traffic issues You spend thousands of dollars with them and they treat there Premier customers as trash. From now on I am a proud JetBlue customer or even Delta!,0,1,,28th October 2014,United Airlines customer review, (United Kingdom) ,,1,Premium Economy,3,,1,0,0
United,,,,1,1,UA flight 34 KIX-SFO 15 Oct14. No more peanuts etc no alcoholic drink with meal (I don't care for it) lavatory in back of seats 25A-C has self-closing lids which would not stay up (the automatic flusher worked). I asked for decaf coffee twice never saw a drop. I tried the attendant call button: it rang and the blue light went on: no one showed up the light went out some time later. The food was close to inedible the breakfast sandwich(?) concoction quite a mess. Why oh why doesn't ANA fly this route non-stop? The tone of the authoritative-voice announcements (recorded) was annoying. The flight was good pilot talk fine landing almost smooth. One-star marks below are overly generous.,0,3,,28th October 2014,United Airlines customer review, (United Kingdom) ,,2,Economy Class,1,,3,0,0
United,,,,1,1,I recently finished a mixed carrier trip (United Air New Zealand Virgin Australia). While AZ and VA were wonderful friendly flight attendants decent food (even the stuff for purchase was good) modern planes flights all on time the United flights in contrast felt like traveling in Russia in he 80s. The FAs were angry at everybody and it seems passengers just disturb their peace and are just a huge inconvenience in general. The planes are filthy and old. All my United flights were delayed between 30-60 min and the complete lack of communication in the gate was disturbing. Gate agents were equally grumpy.,0,1,,28th October 2014,United Airlines customer review, (United Kingdom) ,,2,Economy Class,1,,1,0,0
United,,,,1,1,5.55am flight from Buffalo to DC then to Tampa Sunday 10/12. Ticket agent was in training and I knew we were off to a bad start. After boarding plane they deplaned us because they had neglected to complete the security paperwork. Entire plane missed connecting flights with only two rude ticket agents in DC. Earliest flight to Tampa (I was supposed to arrive in Tampa 10:30 am) didn't leave DC until 5.45pm. They routed me to Chicago to get to Tampa arriving 4:30 pm. Ticket agent neglected to inform me of shuttle from Terminal A to D so I ran the whole way. Got on the plane for Chicago which after an hour was cancelled due to technical problem. Entire plane got off and went to Customer Service with only 3 agents where it took 1.15 hours to finally be booked on the 5.45pm flight to Tampa. With all day to spend at the airport they gave me a lousy $7 meal voucher (didn't even pay for one well-needed alcoholic beverage). When I finally got to Tampa at 8pm my luggage did not which I expected since none of the re-routing agents paid any attention to me when I expressed concern about my luggage. Never flying United again.,0,1,,28th October 2014,United Airlines customer review, (United Kingdom) ,,3,Economy Class,1,,1,0,0
United,,,,4,4,Travelled on a connecting flight from Toronto to Houston TX en route to Rio de Janeiro. Flight from Toronto was inexplicably delayed. Upon arrival in Houston taxied to the gate only to find another plane at the assigned gate. Had to re-taxi to another gate arriving 5 minutes before scheduled departure to Rio de Janeiro. In spite of pleas from more than half the passengers regarding connecting flights flight attendants stated it was out of their control to deal with. Upon deplanning the Customer Service representative appeared over-whelmed with the situation and was of no assistance other than to direct all connecting passengers to the Customer Service Desk in Concourse C. The representative at the desk was of little assistance other than booking us on the next evening flight with non-adjacent seat assignments. Was not provided with the Premier Boarding package that I had booked and paid for in advance. We were told that we would not have access to our luggage and we were offered accommodations at a sub-par hotel chain which we declined. Also offered two $7 meal vouchers for a 24 hour period (which I also declined). Upon arrival the next evening gate staff were less than courteous. Certainly such delays occur when flying however the issue of not holding connecting flights when some 40 passengers are affected is not acceptable. This is especially true when arriving at or very near the scheduled departure time of the connecting flights and considering that such connection times are offered by the airline. Enhanced public relations by United staff would also go a long way in appeasing disgruntled passengers. That being said the regional jet from Toronto to Houston was new and very roomy. The premium economy seats on the B777 was also comfortable.,0,3,,13th October 2014,United Airlines customer review, (Canada) ,,5,Premium Economy,2,,3,0,0
United,,,,1,1,Friday 26 Sep 2014 my wife and I went to BTV for what we thought were two legs of a flight on United Airlines that would get us into SFO at 12.40 PT. We actually arrived at approximately 02.30 PT on Saturday about 14 hours late. Part of the delay was caused by someone starting a fire in the FAA control tower at ORD. I have no complaints with United about that. My complaint with United is its total lack of communication on that Friday and on the return the following Friday. On the first leg from BTV to ORD United kept telling us we had to wait an hour. We could not leave we had to sit there with no information hour by hour from 07.00 to 16.00. The only thing we were told was our connections would be okay because they could not fly either. United even put us on the plane and pulled away from the gate at about 12.30. Then they brought us back to the gate and had us deplane and wait some more. Finally we left at about 16.00 and got to ORD expecting to get on the flight to SFO we were told was waiting. Imagine our surprise and anger to find the flight had left hours before. We were told we would have to stay the night in Chicago at our expense and leave in the morning! When I asked what about getting on the SFO flight the customer service person said it was fully booked and had a wait list. When I pushed the agent did put us on the wait list. One piece of luck we got on the plane. It was late enough that other people did not show. We spent the week in SFO and went to the airport in plenty of time. We had checked in for the return flight when we checked in for the outbound flight online. We went to the kiosk to check-in and there was no reservation. The agent at SFO was able to get us on the plane somehow so we relaxed again almost as much as we were when we went to the airport. Then she hit us with an unwarranted baggage charge. It was unwarranted because we used a United MileagePlus card for the flight. Despite realizing we had not been charged for the bags on the way out to SFO she would not believe us they should not be charged for. When we got to ORD we discovered our flight to BTV was not our originally scheduled 3 hour layover but an 8 hour layover. Again there was no communication from the SFO agent to us about changing our second leg it was just done. After a lot of talking we got onto our originally scheduled flight and got home on schedule.,0,1,,8th October 2014,United Airlines customer review, (Canada) ,,2,Economy Class,2,,1,0,0
United,,,,3,4,We had a great experience with United Airlines on our return flight from Ottawa (Canada) to Phoenix connecting through Chicago O'Hare. Our flight to Phoenix was smooth and on time. The only thing missing was inflight entertainment. Our return flight was complicated by the fact that a disgruntled employee set a fire to a centre governing the flights through both Chicago airports on the Friday before our Sunday departure. We called the United 1-800 number and got through to an agent quite quickly. She was extremely helpful and could not find us an alternate flight with United so arranged for us to take a flight from Phoenix to Philadelphia and Philadelphia to Ottawa with US airways. We departed and arrived at a very similar flight to our original flight with United. This was the best service that I have ever received in a difficult situation like this. We had a very tight connection on the way back and our baggage arrived on the flight with us. Good job United!,0,9,yes,8th October 2014,United Airlines customer review, (Canada) ,,4,Economy Class,5,,4,0,0
United,,,,2,1,Flew from Tucson AZ to Kona HI today. Horrible trip!. In Tucson the ticket agents argued and snapped at each other in front of the customers. The Tucson-LAX portion was fine the flight attendant was very professional and as I was traveling with a handicapped companion she was very helpful. The flight from LAX to Kona Hawaii however was awful. The flight attendants were rude short tempered and often ignored passengers questions. This was a five and a half hour flight to not even provide peanuts as a snack is ridiculous considering the cost of the food available for purchase. I will say the ground crew in Tucson LAX and Kona were fantastic and really went out of their way to help out. My issue is that the ground crew doesn't work for United and I didn't buy my ticket from them. United seriously need to work on their customer service relations!,0,1,,5th October 2014,United Airlines customer review, (Canada) ,,2,Premium Economy,1,,1,0,0
United,,,,1,1,On a recent trip we flew 3 times with United. The first flight was on 9 September and we flew from Vancouver to Denver with a stopover en route to Albuquerque. These seats were all booked by a travel agent and confirmed 5 months prior to travel. On the first flight my husband and I were seated separately - I was seated behind my husband. We were given water and/or soft drink during the flight. The attendants were very brisk and almost rude in the 'service' they offered. But the flight did leave and arrive on time. The connecting flight however was not such a straight forward experience. When we went to the check-in we were informed by the staff that the flight had been over booked and that we at that stage were the over booked people. They did not apologise in fact they treated us very rudely. They spent the next hour and a half offering 2 passengers other flights hotel accommodation and $500 flight vouchers each in an effort to allow us to board the flight. Eventually and approximately 3 mins before the flight doors were to close after boarding and after I stood at the counter for around 10 mins they informed me that we could board. Again we were seated separately with my husband at the back of the plane and me sitting at the front. Never any apology. Our third flight was on the 13 September and we flew from Albuquerque to LAX in readiness for our flight back to Auckland NZ. The staff at the airport were again rude. Our flight left more or less on time and the flight staff were great bright and friendly. They actually appeared to be enjoying their job and treated the passengers with friendliness and courtesy. We actually managed to sit together on this flight.,0,1,,5th October 2014,United Airlines customer review, (Canada) ,,2,Economy Class,1,,1,0,0
